shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
S740048,40.578182,-74.117019,230004
S740048,40.578252,-74.116829,230005
S740048,40.578292,-74.116669,230006
S740048,40.578312,-74.116489,230007
S740048,40.578322,-74.116279,230008
S740048,40.578342,-74.116019,230009
S740048,40.578372,-74.115849,230010
S740048,40.578412,-74.115689,230011
S740048,40.578462,-74.115569,230012
S740048,40.578612,-74.115399,230013
S740048,40.579022,-74.114969,230014
S740048,40.579122,-74.114859,230015
S740048,40.579172,-74.114809,230016
S740048,40.579398,-74.114568,230017
S740048,40.579398,-74.114568,240001
S740048,40.579492,-74.114469,240002
S740048,40.579722,-74.114229,240003
S740048,40.580042,-74.113949,240004
S740048,40.580252,-74.113739,240005
S740048,40.580302,-74.113679,240006
S740048,40.580362,-74.113609,240007
S740048,40.580522,-74.113410,240008
S740048,40.580522,-74.113410,250001
S740048,40.580532,-74.113399,250002
S740048,40.580612,-74.113279,250003
S740048,40.580702,-74.113159,250004
S740048,40.580802,-74.112989,250005
S740048,40.580892,-74.112829,250006
S740048,40.580902,-74.112809,250007
S740048,40.580972,-74.112679,250008
S740048,40.581197,-74.112306,250009
S740048,40.581197,-74.112306,260001
S740048,40.581262,-74.112199,260002
S740048,40.581442,-74.111879,260003
S740048,40.581622,-74.111559,260004
S740048,40.581782,-74.111279,260005
S740048,40.581872,-74.111099,260006
S740048,40.582012,-74.110769,260007
S740048,40.582182,-74.110289,260008
S740048,40.582320,-74.109942,260009
S740048,40.582320,-74.109942,270001
S740048,40.582462,-74.109589,270002
S740048,40.582562,-74.109399,270003
S740048,40.582672,-74.109238,270004
S740048,40.583002,-74.108768,270005
S740048,40.583302,-74.108369,270006
S740048,40.583612,-74.108009,270007
S740048,40.583682,-74.107929,270008
S740048,40.584144,-74.107406,270009
S740048,40.584144,-74.107406,280001
S740048,40.584222,-74.107319,280002
S740048,40.584902,-74.106499,280003
S740048,40.585402,-74.105879,280004
S740048,40.585598,-74.105645,280005
S740048,40.585598,-74.105645,290001
S740048,40.585912,-74.105269,290002
S740048,40.586482,-74.104539,290003
S740048,40.587062,-74.103929,290004
S740048,40.587287,-74.103683,290005
S740048,40.587287,-74.103683,300001
S740048,40.588122,-74.102769,300002
S740048,40.588732,-74.102089,300003
S740048,40.589007,-74.101823,300004
S740048,40.589007,-74.101823,310001
S740048,40.589342,-74.101499,310002
S740048,40.589922,-74.101009,310003
S740048,40.590002,-74.100949,310004
S740048,40.590112,-74.100899,310005
S740048,40.590162,-74.100879,310006
S740048,40.590282,-74.100839,310007
S740048,40.590422,-74.100819,310008
S740048,40.590512,-74.100819,310009
S740048,40.590692,-74.100829,310010
S740048,40.591002,-74.100889,310011
S740048,40.591072,-74.100899,310012
S740048,40.591275,-74.100923,310013
S740048,40.591275,-74.100923,320001
S740048,40.591402,-74.100939,320002
S740048,40.591652,-74.100949,320003
S740048,40.591852,-74.100949,320004
S740048,40.591982,-74.100949,320005
S740048,40.592082,-74.100939,320006
S740048,40.592252,-74.100909,320007
S740048,40.592412,-74.100869,320008
S740048,40.592502,-74.100839,320009
S740048,40.592622,-74.100799,320010
S740048,40.592742,-74.100749,320011
S740048,40.592872,-74.100699,320012
S740048,40.593042,-74.100619,320013
S740048,40.593172,-74.100549,320014
S740048,40.593342,-74.100419,320015
S740048,40.593572,-74.100199,320016
S740048,40.593692,-74.100069,320017
S740048,40.593782,-74.099939,320018
S740048,40.593882,-74.099799,320019
S740048,40.594032,-74.099539,320020
S740048,40.594292,-74.099089,320021
S740048,40.594482,-74.098759,320022
S740048,40.594671,-74.098443,320023
S740048,40.594671,-74.098443,330001
S740048,40.594692,-74.098409,330002
S740048,40.594892,-74.098079,330003
S740048,40.594922,-74.098019,330004
S740048,40.595362,-74.097259,330005
S740048,40.595492,-74.097009,330006
S740048,40.595539,-74.096914,330007
S740048,40.595539,-74.096914,340001
S740048,40.595692,-74.096609,340002
S740048,40.595942,-74.095859,340003
S740048,40.596312,-74.094889,340004
S740048,40.596391,-74.094566,340005
S740048,40.596391,-74.094566,350001
S740048,40.596452,-74.094319,350002
S740048,40.596552,-74.094039,350003
S740048,40.596742,-74.093779,350004
S740048,40.597022,-74.093399,350005
S740048,40.597271,-74.093001,350006
S740048,40.597271,-74.093001,360001
S740048,40.597292,-74.092969,360002
S740048,40.597402,-74.092789,360003
S740048,40.597452,-74.092729,360004
S740048,40.597522,-74.092659,360005
S740048,40.597882,-74.092419,360006
S740048,40.598032,-74.092319,360007
S740048,40.598072,-74.092279,360008
S740048,40.598422,-74.091979,360009
S740048,40.598443,-74.091960,360010
S740048,40.598443,-74.091960,370001
S740048,40.598502,-74.091909,370002
S740048,40.598602,-74.091839,370003
S740048,40.598682,-74.091789,370004
S740048,40.598832,-74.091739,370005
S740048,40.599092,-74.091729,370006
S740048,40.599182,-74.091719,370007
S740048,40.599262,-74.091699,370008
S740048,40.599582,-74.091649,370009
S740048,40.599692,-74.091639,370010
S740048,40.600188,-74.091589,370011
S740048,40.600188,-74.091589,380001
S740048,40.601002,-74.091509,380002
S740048,40.601702,-74.091419,380003
S740048,40.601862,-74.091399,380004
S740048,40.602013,-74.091382,380005
S740048,40.602013,-74.091382,390001
S740048,40.602422,-74.091339,390002
S740048,40.603142,-74.091259,390003
S740048,40.603490,-74.091224,390004
S740048,40.603490,-74.091224,400001
S740048,40.604142,-74.091159,400002
S740048,40.605082,-74.091059,400003
S740048,40.605242,-74.091039,400004
S740048,40.605452,-74.091009,400005
S740048,40.605827,-74.090962,400006
S740048,40.605827,-74.090962,410001
S740048,40.606022,-74.090939,410002
S740048,40.606172,-74.090899,410003
S740048,40.606342,-74.090829,410004
S740048,40.606652,-74.090529,410005
S740048,40.606762,-74.090419,410006
S740048,40.607062,-74.090099,410007
S740048,40.607382,-74.089769,410008
S740048,40.607482,-74.089659,410009
S740048,40.607482,-74.089658,410010
S740048,40.607482,-74.089658,420001
S740048,40.607692,-74.089449,420002
S740048,40.607932,-74.089219,420003
S740048,40.608282,-74.088829,420004
S740048,40.608452,-74.088649,420005
S740048,40.608732,-74.088369,420006
S740048,40.608821,-74.088276,420007
S740048,40.608821,-74.088276,430001
S740048,40.608962,-74.088129,430002
S740048,40.609452,-74.087629,430003
S740048,40.609872,-74.087209,430004
S740048,40.610072,-74.087029,430005
S740048,40.610252,-74.086849,430006
S740048,40.610342,-74.086749,430007
S740048,40.610392,-74.086699,430008
S740048,40.610722,-74.086359,430009
S740048,40.610951,-74.086135,430010
S740048,40.610951,-74.086135,440001
S740048,40.611582,-74.085519,440002
S740048,40.611692,-74.085429,440003
S740048,40.611832,-74.085359,440004
S740048,40.612062,-74.085259,440005
S740048,40.612376,-74.085136,440006
S740048,40.612376,-74.085136,450001
S740048,40.612472,-74.085099,450002
S740048,40.612722,-74.085009,450003
S740048,40.612982,-74.084919,450004
S740048,40.613132,-74.084889,450005
S740048,40.613412,-74.084849,450006
S740048,40.613822,-74.084799,450007
S740048,40.613888,-74.084792,450008
S740048,40.613888,-74.084792,460001
S740048,40.614022,-74.084779,460002
S740048,40.614841,-74.084689,460003
S740048,40.614841,-74.084689,470001
S740048,40.614842,-74.084689,470002
S740048,40.615122,-74.084669,470003
S740048,40.615822,-74.084719,470004
S740048,40.616622,-74.084819,470005
S740048,40.616877,-74.084832,470006
S740048,40.616877,-74.084832,480001
S740048,40.617392,-74.084859,480002
S740048,40.618152,-74.084929,480003
S740048,40.618472,-74.084889,480004
S740048,40.618622,-74.084869,480005
S740048,40.618782,-74.084839,480006
S740048,40.619002,-74.084779,480007
S740048,40.619300,-74.084700,480008
S740048,40.619300,-74.084700,490001
S740048,40.619802,-74.084569,490002
S740048,40.620692,-74.084360,490003
S740048,40.620692,-74.084360,500001
S740048,40.620952,-74.084299,500002
S740048,40.622072,-74.084049,500003
S740048,40.623000,-74.083866,500004
S740048,40.623000,-74.083866,510001
S740048,40.623242,-74.083819,510002
S740048,40.623332,-74.083559,510003
S740048,40.623522,-74.082979,510004
S740048,40.623582,-74.082779,510005
S740048,40.623689,-74.082439,510006
S740048,40.623689,-74.082439,520001
S740048,40.624362,-74.080319,520002
S740048,40.624417,-74.080151,520003
S740048,40.624417,-74.080151,530001
S740048,40.624432,-74.080109,530002
S740048,40.624592,-74.079599,530003
S740048,40.624732,-74.079599,530004
S740048,40.624782,-74.079579,530005
S740048,40.625522,-74.078879,530006
S740048,40.625562,-74.078839,530007
S740048,40.626404,-74.078091,530008
S740048,40.626404,-74.078091,540001
S740048,40.626452,-74.078049,540002
S740048,40.626472,-74.078039,540003
S740048,40.626652,-74.077969,540004
S740048,40.626792,-74.077919,540005
S740048,40.626922,-74.077919,540006
S740048,40.627342,-74.078699,540007
S740048,40.628262,-74.080379,540008
S740048,40.628932,-74.079729,540009
S740048,40.629194,-74.079479,540010
S740048,40.629194,-74.079479,550001
S740048,40.629562,-74.079129,550002
S740048,40.630102,-74.078639,550003
S740048,40.630972,-74.077859,550004
S740048,40.631192,-74.077689,550005
S740048,40.631322,-74.077609,550006
S740048,40.631562,-74.077489,550007
S740048,40.631805,-74.077365,550008
S740048,40.631805,-74.077365,560001
S740048,40.632292,-74.077119,560002
S740048,40.633452,-74.076539,560003
S740048,40.633743,-74.076410,560004
S740048,40.633743,-74.076410,570001
S740048,40.633952,-74.076319,570002
S740048,40.634272,-74.076169,570003
S740048,40.634972,-74.075769,570004
S740048,40.635142,-74.075459,570005
S740048,40.635797,-74.075778,570006
S740048,40.635797,-74.075778,580001
S740048,40.635922,-74.075839,580002
S740048,40.636362,-74.076059,580003
S740048,40.636562,-74.076169,580004
S740048,40.636632,-74.076229,580005
S740048,40.637032,-74.076179,580006
S740048,40.637472,-74.076059,580007
S740048,40.637529,-74.076047,580008
S740048,40.637529,-74.076047,590001
S740048,40.637572,-74.076039,590002
S740048,40.637612,-74.076029,590003
S740048,40.637752,-74.075999,590004
S740048,40.637922,-74.075959,590005
S740048,40.638252,-74.075899,590006
S740048,40.638492,-74.075829,590007
S740048,40.638682,-74.075759,590008
S740048,40.638922,-74.075699,590009
S740048,40.639522,-74.075542,590010
S740048,40.639522,-74.075542,600001
S740048,40.639652,-74.075509,600002
S740048,40.639742,-74.075489,600003
S740048,40.639822,-74.075499,600004
S740048,40.640402,-74.075649,600005
S740048,40.640606,-74.075712,600006
S740048,40.640606,-74.075712,610001
S740048,40.640692,-74.075739,610002
S740048,40.640762,-74.075759,610003
S740048,40.640952,-74.075809,610004
S740048,40.641042,-74.075819,610005
S740048,40.641222,-74.075829,610006
S740048,40.641342,-74.075809,610007
S740048,40.641442,-74.075789,610008
S740048,40.641542,-74.075749,610009
S740048,40.641712,-74.075629,610010
S740048,40.641832,-74.075519,610011
S740048,40.641962,-74.075399,610012
S740048,40.642122,-74.075249,610013
S740048,40.642212,-74.075159,610014
S740048,40.642142,-74.075019,610015
S740048,40.642172,-74.074789,610016
S740048,40.642202,-74.074639,610017
S740048,40.642292,-74.074159,610018
S740048,40.642372,-74.073719,610019
S740048,40.642432,-74.073439,610020
S740048,40.642522,-74.072999,610021
S740048,40.642692,-74.072629,610022
S740048,40.642872,-74.072409,610023
S740048,40.643062,-74.072329,610024
S740048,40.643222,-74.072359,610025
S740048,40.643272,-74.072379,610026
S740048,40.643482,-74.072519,610027
S740048,40.643576,-74.072607,610028
S740048,40.643681,-74.072721,610029
S740048,40.643528,-74.073167,610030
S760024,40.553441,-74.117254,10001
S760024,40.553442,-74.117249,10002
S760024,40.553502,-74.117179,10003
S760024,40.553582,-74.117179,10004
S760024,40.553722,-74.117209,10005
S760024,40.553792,-74.117239,10006
S760024,40.553892,-74.117269,10007
S760024,40.554102,-74.117299,10008
S760024,40.554232,-74.117289,10009
S760024,40.554362,-74.117259,10010
S760024,40.554482,-74.117169,10011
S760024,40.554742,-74.116989,10012
S760024,40.555142,-74.116779,10013
S760024,40.555362,-74.116659,10014
S760024,40.555502,-74.116619,10015
S760024,40.555661,-74.116505,10016
S760024,40.555661,-74.116505,20001
S760024,40.555712,-74.116469,20002
S760024,40.556152,-74.116139,20003
S760024,40.556442,-74.115909,20004
S760024,40.556512,-74.115849,20005
S760024,40.556682,-74.115669,20006
S760024,40.556832,-74.115439,20007
S760024,40.556972,-74.115129,20008
S760024,40.557046,-74.114947,20009
S760024,40.557046,-74.114947,30001
S760024,40.557112,-74.114789,30002
S760024,40.557132,-74.114729,30003
S760024,40.557162,-74.114639,30004
S760024,40.557182,-74.114549,30005
S760024,40.557222,-74.114409,30006
S760024,40.557262,-74.114249,30007
S760024,40.557292,-74.114139,30008
S760024,40.557342,-74.113919,30009
S760024,40.557382,-74.113769,30010
S760024,40.557472,-74.113489,30011
S760024,40.557512,-74.113419,30012
S760024,40.557552,-74.113369,30013
S760024,40.557602,-74.113329,30014
S760024,40.557662,-74.113299,30015
S760024,40.557742,-74.113269,30016
S760024,40.557802,-74.113259,30017
S760024,40.557922,-74.113259,30018
S760024,40.558042,-74.113279,30019
S760024,40.558492,-74.113399,30020
S760024,40.558528,-74.113399,30021
S760024,40.558528,-74.113399,40001
S760024,40.558662,-74.113399,40002
S760024,40.558812,-74.113359,40003
S760024,40.559092,-74.113239,40004
S760024,40.559362,-74.113079,40005
S760024,40.559432,-74.113049,40006
S760024,40.559492,-74.113039,40007
S760024,40.559562,-74.113039,40008
S760024,40.559612,-74.113059,40009
S760024,40.559682,-74.113109,40010
S760024,40.559782,-74.113169,40011
S760024,40.559842,-74.113209,40012
S760024,40.559902,-74.113219,40013
S760024,40.559952,-74.113219,40014
S760024,40.559992,-74.113209,40015
S760024,40.560072,-74.113179,40016
S760024,40.560182,-74.113099,40017
S760024,40.560252,-74.113059,40018
S760024,40.560375,-74.112977,40019
S760024,40.560375,-74.112977,50001
S760024,40.560492,-74.112899,50002
S760024,40.560722,-74.112739,50003
S760024,40.560802,-74.112679,50004
S760024,40.561142,-74.112459,50005
S760024,40.561452,-74.112269,50006
S760024,40.561742,-74.112064,50007
S760024,40.561742,-74.112064,60001
S760024,40.562542,-74.111499,60002
S760024,40.564230,-74.110196,60003
S760024,40.564230,-74.110196,70001
S760024,40.564292,-74.110149,70002
S760024,40.563902,-74.109359,70003
S760024,40.563574,-74.108719,70004
S760024,40.563574,-74.108719,80001
S760024,40.563512,-74.108599,80002
S760024,40.563132,-74.107859,80003
S760024,40.562752,-74.107099,80004
S760024,40.562707,-74.106999,80005
S760024,40.562707,-74.106999,90001
S760024,40.562662,-74.106899,90002
S760024,40.562282,-74.106169,90003
S760024,40.561982,-74.105569,90004
S760024,40.561871,-74.105363,90005
S760024,40.561871,-74.105363,100001
S760024,40.561592,-74.104849,100002
S760024,40.561241,-74.104248,100003
S760024,40.561241,-74.104248,110001
S760024,40.561172,-74.104129,110002
S760024,40.561092,-74.104019,110003
S760024,40.561022,-74.103879,110004
S760024,40.560942,-74.103749,110005
S760024,40.560692,-74.103379,110006
S760024,40.560532,-74.103059,110007
S760024,40.559962,-74.101884,110008
S760024,40.559962,-74.101884,120001
S760024,40.559892,-74.101739,120002
S760024,40.560142,-74.101519,120003
S760024,40.560462,-74.101239,120004
S760024,40.560821,-74.100910,120005
S760024,40.560821,-74.100910,130001
S760024,40.560932,-74.100809,130002
S760024,40.561032,-74.100719,130003
S760024,40.561542,-74.100269,130004
S760024,40.561626,-74.100192,130005
S760024,40.561626,-74.100192,140001
S760024,40.561872,-74.099969,140002
S760024,40.562162,-74.099689,140003
S760024,40.562232,-74.099629,140004
S760024,40.562422,-74.099469,140005
S760024,40.562562,-74.099349,140006
S760024,40.562902,-74.099049,140007
S760024,40.563072,-74.098899,140008
S760024,40.563111,-74.098859,140009
S760024,40.563111,-74.098859,150001
S760024,40.563152,-74.098819,150002
S760024,40.563462,-74.098539,150003
S760024,40.563782,-74.098249,150004
S760024,40.564102,-74.097969,150005
S760024,40.564379,-74.097718,150006
S760024,40.564379,-74.097718,160001
S760024,40.564412,-74.097689,160002
S760024,40.564482,-74.097639,160003
S760024,40.564512,-74.097699,160004
S760024,40.565482,-74.099719,160005
S760024,40.565632,-74.100019,160006
S760024,40.565903,-74.100575,160007
S760024,40.565903,-74.100575,170001
S760024,40.566002,-74.100779,170002
S760024,40.566382,-74.101549,170003
S760024,40.566625,-74.102045,170004
S760024,40.566625,-74.102045,180001
S760024,40.566642,-74.102079,180002
S760024,40.567112,-74.103069,180003
S760024,40.567368,-74.103608,180004
S760024,40.567368,-74.103608,190001
S760024,40.567492,-74.103869,190002
S760024,40.567872,-74.104669,190003
S760024,40.568126,-74.105204,190004
S760024,40.568126,-74.105204,200001
S760024,40.568252,-74.105469,200002
S760024,40.568792,-74.106609,200003
S760024,40.568812,-74.106646,200004
S760024,40.568812,-74.106646,210001
S760024,40.568892,-74.106789,210002
S760024,40.569312,-74.107599,210003
S760024,40.569422,-74.107809,210004
S760024,40.569812,-74.108579,210005
S760024,40.570102,-74.109129,210006
S760024,40.570272,-74.109449,210007
S760024,40.570353,-74.109583,210008
S760024,40.570353,-74.109583,220001
S760024,40.570362,-74.109599,220002
S760024,40.570422,-74.109689,220003
S760024,40.570512,-74.109839,220004
S760024,40.570722,-74.110229,220005
S760024,40.571428,-74.111530,220006
S760024,40.571428,-74.111530,230001
S760024,40.571482,-74.111629,230002
S760024,40.571632,-74.111909,230003
S760024,40.571702,-74.112049,230004
S760024,40.571842,-74.112309,230005
S760024,40.572502,-74.113569,230006
S760024,40.572599,-74.113747,230007
S760024,40.572599,-74.113747,240001
S760024,40.572752,-74.114029,240002
S760024,40.573162,-74.114789,240003
S760024,40.573542,-74.115529,240004
S760024,40.573572,-74.115589,240005
S760024,40.573882,-74.116169,240006
S760024,40.573952,-74.116309,240007
S760024,40.573982,-74.116379,240008
S760024,40.574087,-74.116563,240009
S760024,40.574087,-74.116563,250001
S760024,40.574102,-74.116589,250002
S760024,40.574152,-74.116689,250003
S760024,40.574192,-74.116759,250004
S760024,40.574262,-74.116889,250005
S760024,40.574632,-74.117559,250006
S760024,40.574802,-74.117889,250007
S760024,40.575022,-74.118289,250008
S760024,40.575062,-74.118369,250009
S760024,40.575203,-74.118638,250010
S760024,40.575203,-74.118638,260001
S760024,40.575362,-74.118939,260002
S760024,40.575412,-74.119029,260003
S760024,40.575442,-74.119089,260004
S760024,40.575532,-74.119249,260005
S760024,40.575722,-74.119619,260006
S760024,40.575842,-74.119818,260007
S760024,40.575872,-74.119749,260008
S760024,40.575932,-74.119589,260009
S760024,40.575952,-74.119539,260010
S760024,40.575999,-74.119434,260011
S760024,40.575999,-74.119434,270001
S760024,40.576042,-74.119339,270002
S760024,40.576092,-74.119219,270003
S760024,40.576152,-74.119099,270004
S760024,40.576232,-74.118959,270005
S760024,40.576322,-74.118829,270006
S760024,40.576422,-74.118699,270007
S760024,40.576522,-74.118579,270008
S760024,40.576612,-74.118489,270009
S760024,40.576822,-74.118299,270010
S760024,40.576828,-74.118293,270011
S760024,40.576828,-74.118293,280001
S760024,40.577162,-74.118029,280002
S760024,40.577262,-74.117958,280003
S760024,40.577352,-74.117889,280004
S760024,40.577392,-74.117849,280005
S760024,40.577572,-74.117699,280006
S760024,40.577702,-74.117579,280007
S760024,40.577812,-74.117479,280008
S760024,40.577986,-74.117279,280009
S760024,40.577986,-74.117279,290001
S760024,40.578092,-74.117159,290002
S760024,40.578142,-74.117089,290003
S760024,40.578182,-74.117019,290004
S760024,40.578252,-74.116829,290005
S760024,40.578292,-74.116669,290006
S760024,40.578312,-74.116489,290007
S760024,40.578322,-74.116279,290008
S760024,40.578342,-74.116019,290009
S760024,40.578372,-74.115849,290010
S760024,40.578412,-74.115689,290011
S760024,40.578462,-74.115569,290012
S760024,40.578612,-74.115399,290013
S760024,40.579022,-74.114969,290014
S760024,40.579122,-74.114859,290015
S760024,40.579172,-74.114809,290016
S760024,40.579398,-74.114568,290017
S760024,40.579398,-74.114568,300001
S760024,40.579492,-74.114469,300002
S760024,40.579722,-74.114229,300003
S760024,40.580042,-74.113949,300004
S760024,40.580252,-74.113739,300005
S760024,40.580302,-74.113679,300006
S760024,40.580362,-74.113609,300007
S760024,40.580522,-74.113410,300008
S760024,40.580522,-74.113410,310001
S760024,40.580532,-74.113399,310002
S760024,40.580612,-74.113279,310003
S760024,40.580702,-74.113159,310004
S760024,40.580802,-74.112989,310005
S760024,40.580892,-74.112829,310006
S760024,40.580902,-74.112809,310007
S760024,40.580972,-74.112679,310008
S760024,40.581197,-74.112306,310009
S760024,40.581197,-74.112306,320001
S760024,40.581262,-74.112199,320002
S760024,40.581442,-74.111879,320003
S760024,40.581622,-74.111559,320004
S760024,40.581782,-74.111279,320005
S760024,40.581872,-74.111099,320006
S760024,40.582012,-74.110769,320007
S760024,40.582182,-74.110289,320008
S760024,40.582320,-74.109942,320009
S760024,40.582320,-74.109942,330001
S760024,40.582462,-74.109589,330002
S760024,40.582562,-74.109399,330003
S760024,40.582672,-74.109238,330004
S760024,40.583002,-74.108768,330005
S760024,40.583302,-74.108369,330006
S760024,40.583612,-74.108009,330007
S760024,40.583682,-74.107929,330008
S760024,40.584144,-74.107406,330009
S760024,40.584144,-74.107406,340001
S760024,40.584222,-74.107319,340002
S760024,40.584902,-74.106499,340003
S760024,40.585402,-74.105879,340004
S760024,40.585598,-74.105645,340005
S760024,40.585598,-74.105645,350001
S760024,40.585912,-74.105269,350002
S760024,40.586482,-74.104539,350003
S760024,40.587062,-74.103929,350004
S760024,40.587287,-74.103683,350005
S760024,40.587287,-74.103683,360001
S760024,40.588122,-74.102769,360002
S760024,40.588732,-74.102089,360003
S760024,40.589007,-74.101823,360004
S760024,40.589007,-74.101823,370001
S760024,40.589342,-74.101499,370002
S760024,40.589922,-74.101009,370003
S760024,40.590002,-74.100949,370004
S760024,40.590112,-74.100899,370005
S760024,40.590162,-74.100879,370006
S760024,40.590282,-74.100839,370007
S760024,40.590422,-74.100819,370008
S760024,40.590512,-74.100819,370009
S760024,40.590692,-74.100829,370010
S760024,40.591002,-74.100889,370011
S760024,40.591072,-74.100899,370012
S760024,40.591275,-74.100923,370013
S760024,40.591275,-74.100923,380001
S760024,40.591402,-74.100939,380002
S760024,40.591652,-74.100949,380003
S760024,40.591852,-74.100949,380004
S760024,40.591982,-74.100949,380005
S760024,40.592082,-74.100939,380006
S760024,40.592252,-74.100909,380007
S760024,40.592412,-74.100869,380008
S760024,40.592502,-74.100839,380009
S760024,40.592622,-74.100799,380010
S760024,40.592742,-74.100749,380011
S760024,40.592872,-74.100699,380012
S760024,40.593042,-74.100619,380013
S760024,40.593172,-74.100549,380014
S760024,40.593342,-74.100419,380015
S760024,40.593572,-74.100199,380016
S760024,40.593619,-74.100148,380017
S760024,40.593619,-74.100148,390001
S760024,40.593692,-74.100069,390002
S760024,40.593782,-74.099939,390003
S760024,40.593882,-74.099799,390004
S760024,40.594032,-74.099539,390005
S760024,40.594292,-74.099089,390006
S760024,40.594482,-74.098759,390007
S760024,40.594671,-74.098443,390008
S760024,40.594671,-74.098443,400001
S760024,40.594692,-74.098409,400002
S760024,40.594892,-74.098079,400003
S760024,40.594922,-74.098019,400004
S760024,40.595362,-74.097259,400005
S760024,40.595492,-74.097009,400006
S760024,40.595539,-74.096914,400007
S760024,40.595539,-74.096914,410001
S760024,40.595692,-74.096609,410002
S760024,40.595942,-74.095859,410003
S760024,40.596312,-74.094889,410004
S760024,40.596391,-74.094566,410005
S760024,40.596391,-74.094566,420001
S760024,40.596452,-74.094319,420002
S760024,40.596552,-74.094039,420003
S760024,40.596742,-74.093779,420004
S760024,40.597022,-74.093399,420005
S760024,40.597271,-74.093001,420006
S760024,40.597271,-74.093001,430001
S760024,40.597292,-74.092969,430002
S760024,40.597402,-74.092789,430003
S760024,40.597452,-74.092729,430004
S760024,40.597522,-74.092659,430005
S760024,40.597882,-74.092419,430006
S760024,40.598032,-74.092319,430007
S760024,40.598072,-74.092279,430008
S760024,40.598422,-74.091979,430009
S760024,40.598443,-74.091960,430010
S760024,40.598443,-74.091960,440001
S760024,40.598502,-74.091909,440002
S760024,40.598602,-74.091839,440003
S760024,40.598682,-74.091789,440004
S760024,40.598832,-74.091739,440005
S760024,40.599092,-74.091729,440006
S760024,40.599182,-74.091719,440007
S760024,40.599262,-74.091699,440008
S760024,40.599582,-74.091649,440009
S760024,40.599692,-74.091639,440010
S760024,40.600188,-74.091589,440011
S760024,40.600188,-74.091589,450001
S760024,40.601002,-74.091509,450002
S760024,40.601702,-74.091419,450003
S760024,40.601862,-74.091399,450004
S760024,40.602013,-74.091382,450005
S760024,40.602013,-74.091382,460001
S760024,40.602422,-74.091339,460002
S760024,40.603142,-74.091259,460003
S760024,40.603490,-74.091224,460004
S760024,40.603490,-74.091224,470001
S760024,40.604142,-74.091159,470002
S760024,40.605082,-74.091059,470003
S760024,40.605242,-74.091039,470004
S760024,40.605452,-74.091009,470005
S760024,40.605827,-74.090962,470006
S760024,40.605827,-74.090962,480001
S760024,40.606022,-74.090939,480002
S760024,40.606172,-74.090899,480003
S760024,40.606342,-74.090829,480004
S760024,40.606652,-74.090529,480005
S760024,40.606762,-74.090419,480006
S760024,40.607062,-74.090099,480007
S760024,40.607382,-74.089769,480008
S760024,40.607482,-74.089659,480009
S760024,40.607482,-74.089658,480010
S760024,40.607482,-74.089658,490001
S760024,40.607692,-74.089449,490002
S760024,40.607932,-74.089219,490003
S760024,40.608282,-74.088829,490004
S760024,40.608452,-74.088649,490005
S760024,40.608732,-74.088369,490006
S760024,40.608821,-74.088276,490007
S760024,40.608821,-74.088276,500001
S760024,40.608962,-74.088129,500002
S760024,40.609452,-74.087629,500003
S760024,40.609872,-74.087209,500004
S760024,40.610072,-74.087029,500005
S760024,40.610252,-74.086849,500006
S760024,40.610342,-74.086749,500007
S760024,40.610392,-74.086699,500008
S760024,40.610722,-74.086359,500009
S760024,40.610951,-74.086135,500010
S760024,40.610951,-74.086135,510001
S760024,40.611582,-74.085519,510002
S760024,40.611692,-74.085429,510003
S760024,40.611832,-74.085359,510004
S760024,40.612062,-74.085259,510005
S760024,40.612376,-74.085136,510006
S760024,40.612376,-74.085136,520001
S760024,40.612472,-74.085099,520002
S760024,40.612722,-74.085009,520003
S760024,40.612982,-74.084919,520004
S760024,40.613132,-74.084889,520005
S760024,40.613412,-74.084849,520006
S760024,40.613822,-74.084799,520007
S760024,40.613888,-74.084792,520008
S760024,40.613888,-74.084792,530001
S760024,40.614022,-74.084779,530002
S760024,40.614841,-74.084689,530003
S760024,40.614841,-74.084689,540001
S760024,40.614842,-74.084689,540002
S760024,40.615122,-74.084669,540003
S760024,40.615622,-74.084039,540004
S760024,40.615812,-74.083809,540005
S760024,40.616162,-74.083319,540006
S760024,40.616212,-74.083239,540007
S760024,40.616265,-74.083172,540008
S760024,40.616265,-74.083172,550001
S760024,40.616602,-74.082749,550002
S760024,40.617322,-74.081759,550003
S760024,40.617772,-74.081109,550004
S760024,40.617963,-74.080854,550005
S760024,40.617963,-74.080854,560001
S760024,40.617982,-74.080829,560002
S760024,40.618392,-74.080249,560003
S760024,40.618552,-74.079999,560004
S760024,40.618727,-74.079684,560005
S760024,40.618727,-74.079684,570001
S760024,40.618892,-74.079389,570002
S760024,40.619582,-74.078049,570003
S760024,40.619782,-74.077689,570004
S760024,40.620019,-74.077227,570005
S760024,40.620019,-74.077227,580001
S760024,40.620162,-74.076949,580002
S760024,40.620612,-74.076089,580003
S760024,40.620882,-74.075569,580004
S760024,40.621112,-74.075139,580005
S760024,40.621202,-74.074969,580006
S760024,40.621372,-74.074629,580007
S760024,40.621432,-74.074509,580008
S760024,40.621655,-74.074087,580009
S760024,40.621655,-74.074087,590001
S760024,40.621802,-74.073809,590002
S760024,40.622372,-74.072729,590003
S760024,40.622472,-74.072539,590004
S760024,40.622762,-74.072769,590005
